mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
1081351,144.00,144,1081351,Briolette Bead,/Briolette-Bead-1081351/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1081351-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3Mzk1fGltYWdlL3BuZ3xpbWFnZXMvaGM4L2hjOS84OTI2ODMxNDc2NzY2LnBuZ3xiN2ZkNDMyNzQ5ODJjOTA0MWRlMjcyNzBjMjk0Mzg1ZDg3YzYxNWMxNzJlZGI3MDMxYWUzMjFlODc3MzhkNWVh,/medias/1081351-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTQ1NXxpbWFnZS9wbmd8aW1hZ2VzL2g5YS9oM2QvODkyNjgzMTU0MjMwMi5wbmd8NmI5NTdjMDdmNTEzNDE5NzRjYmRlNjY1YTJlNTBlZWRmNmMyMzFjNDU1ZmQ3NWE1YmFmM2Q0YmJiODA5ZjdiOQ,/medias/1081351-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmMi9oOWEvODkxOTY2MTI4MTMxMC5zdmd8MTg4OTczOTdkOTJmMjVlZmMxZGVlYmM2NDgyMzYxYWQwZjlhMzk5NGI3MWYyNjIwMzViNmJjMTI3ZjAzMjEzZA,12.00 mm,Khaki/1 Hole,Beads,Khaki,Briolette Bead
949663,144.00,144,1020438,Briolette Bead,/Briolette-Bead-1020438/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1020438-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxNzk5NnxpbWFnZS9wbmd8aW1hZ2VzL2g2MC9oYzcvODg2OTM4NzIwNjY4Ni5wbmd8NjdkZmNlMDNmZDE2YWUzZDJjYjA4ZGE1OTEzZGU0ZjE0ZjM2Yzg0MTA1NTFlYmM3OWZkZDQ0NzNiMjhhNzMyZA,/medias/1020438-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w0OTc5OHxpbWFnZS9wbmd8aW1hZ2VzL2hlOC9oYTYvODg2OTM4NzMzNzc1OC5wbmd8ZTg2MmM0N2IwMjQwMWRiMjlkZmRhZTRlMjc2MDUyYTA3NDIzOGVhNzRhNWJkYjU3ZWU4ZWMzM2RkNDcwNWY3Yg,/medias/1020438-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjYS9oOWYvODkxOTQ3NzMyMTc1OC5zdmd8YTlhZjI1ZmY2NTEyNzM1ZDI5OWY1MTljZWM1OTgwYjVlYWE1ZmYxY2ViOTE0NzljNTdjYTkxNzliNjIyNzUyYQ,4.00 mm,Light Colorado Topaz/1 Hole,Beads,Light Colorado Topaz,Briolette Bead
1081352,144.00,144,835833,Briolette Bead,/Briolette-Bead-835833/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/835833-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MTI1fGltYWdlL3BuZ3xpbWFnZXMvaGM0L2g5My84ODI0NTgwMTQ1MTgyLnBuZ3wzNjc4YTBlMDI3NmIwYzU0ZDRiNTRmNWU5Zjk5ODY3ZGUwZWFmZTA1MjVjMjRiNTI5OGI1NjcxYTExNmRkNmYx,/medias/835833-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3NDc0MnxpbWFnZS9wbmd8aW1hZ2VzL2g4MS9oZTgvODgyNDU4MDY2OTQ3MC5wbmd8ZTFiZmI3ZGExZGMzMDEwNWQxM2Q2NjhkM2MzNjgzZTY4MTMzNjFkNTlhMmJhYTZlOTEyNDZhODc1ZjUxZjAyMA,/medias/835833-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0MC9oN2IvODkyMDczOTkzODMzNC5zdmd8YmI3NzIwOTFkOTVlOGEwMjQxZjdjNGY1Y2YzNzUyZGRmNjYwYmM0ZDhiNThkOTVmYzZkNGM0ZWI3Y2U1MjIzYw,8.00 mm,Peridot/1 Hole,Beads,Peridot,Briolette Bead
1089488,144.00,144,1089488,Briolette Bead,/Briolette-Bead-1089488/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1089488-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MDg2fGltYWdlL3BuZ3xpbWFnZXMvaGRjL2g0My84OTI2ODUyNDgxMDU0LnBuZ3xlMWQ0NTk2YmE1ZjIxOWFmNGVmZWZmNzBkYmM5NTlkOTk5YTM1NzI1OWZlMmRiOGI4ODdiZWFhOWFhZWUzMTAx,/medias/1089488-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODAyMXxpbWFnZS9wbmd8aW1hZ2VzL2hiNC9oNDgvODkyNjg1MjU0NjU5MC5wbmd8ZWEyNDRhMjcyYTlmZDY3MTQ1OWVkMmY5ZDI2MTYxZTVjNjhiOGFmMzM3MmY3MGFiYWFhNmJkMmJkYjA4ODBlNw,/medias/1089488-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3YS9oZmIvODkxOTY2OTQ3MzMxMC5zdmd8ZjE4NTA2Y2EwYTJlZWIyMjJmZDEyYmIwMTEwYjIwZjUzZjgzYWE3OGVjZjA0OTk0OWQ3ODVkMTNlYzFhYjUxMg,12.00 mm,Sunflower/1 Hole,Beads,Sunflower,Briolette Bead
1093451,144.00,144,1093451,Briolette Bead,/Briolette-Bead-1093451/p,5 sizes & 71 colors/effects,71 colors/effects,/medias/1093451-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODk1fGltYWdlL3BuZ3xpbWFnZXMvaGFiL2hhMC84OTI2ODY1MzI2MTEwLnBuZ3w1ZTY5NGY5ZjIxOTc1MmQ2MmIzNDhmYTBmZmEyYjM1NmRlYTAzOGVkZTFlNjgyNDk4MTEyMWQzYTNjOWMwZDM3,/medias/1093451-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTk3NnxpbWFnZS9wbmd8aW1hZ2VzL2hkNS9oNzcvODkyNjg2NTM5MTY0Ni5wbmd8ZDE3YWUxMzg2OTUzODRmMmIxMzE3MTZkZmFjNzhlNjliOWVlODkwZDkxZGFkODZlMWZlMzYxN2VkYmMyZTc4NA,/medias/1093451-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NDQwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0MS9oNjAvODkxOTY3NzAwOTk1MC5zdmd8ZjEyODI0NGQ4MzVmZjUzMGUzNDIwZGNiOTU0YjJmOGQ1MjU5ZDFjMDEzOTk2ZTZjNDIwYzcyNjQ0ZDQyMWRhOQ,12.00 mm,Topaz Blend/1 Hole,Beads,Topaz Blend,Briolette Bead
5042012,144.00,144,5042012,Mini Oval Bead,/Mini-Oval-Bead-5042012/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5042012-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDQ2M3xpbWFnZS9wbmd8aW1hZ2VzL2hjNy9oNDMvODkyNzcxNzEzMDI3MC5wbmd8ZGUwNjlkYTMwOTg5Zjk3YmI1N2ExYmFkYTczNGM1ODlmNWQ2Y2RhYjJhZTljNTBiNTI2MmM2OTFmNzhhNWNmMQ,/medias/5042012-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2ODcxN3xpbWFnZS9wbmd8aW1hZ2VzL2hhNy9oNTYvODkyNzcxNzE5NTgwNi5wbmd8NDVkZTk4ZDFmZTU0N2I3ZDEzMDU1Mzc0N2NiNmYzNWE2ODU4MjI2NGI1ZGU2YWMxZjJhMWZmODcxNzY2YTUwMA,/medias/5042012-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5MC9oNDkvODkyMDAxNjM1NTM1OC5zdmd8Nzk2MGU0NzQwMDIxZTRmZTIzZTRmYjkyMTk4OWJmODM4ZWVhNmFhMTFlMDQ3YjZiYjZiNDg1ZDMyYjc1NzYxZg,10.00x8.00 mm,Crystal Antique Pink/1 Hole,Beads,Crystal Antique Pink,Mini Oval Bead
1187899,144.00,144,1187899,Mini Oval Bead,/Mini-Oval-Bead-1187899/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1187899-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MzczfGltYWdlL3BuZ3xpbWFnZXMvaGNjL2gwNy84OTI3NDIzNTI4OTkwLnBuZ3wxZWY1YWU1N2QyMzNkODlmOWQ3NDE1YzJjOGFjY2IxMDMyZGMwNDViYmFmOWVlZWRkNWJlNjRjZWY4NWNiOTgy,/medias/1187899-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzc3NnxpbWFnZS9wbmd8aW1hZ2VzL2g4NC9oZTkvODkyNzQyMzU5NDUyNi5wbmd8NDMxYWUwODU0Mzc5ZDI2YWJlM2ZlOTRjYWUzMTQyNDE2MTU2N2FiZjJhOWIwMTAzOGU5YzAxMzI2NWE5OGYzZg,/medias/1187899-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzNi9oNDMvODkxOTg4ODE2Njk0Mi5zdmd8M2RlYzRlY2M3MzRhZDE3OGUzOTdkM2NmZDJiMjBmZDBmY2ZjOGY3NzQ2MjYzMDM1ODhjNGNjM2VjM2ZkNWZiMw,10.00x8.00 mm,Crystal Blue Shade/1 Hole,Beads,Crystal Blue Shade,Mini Oval Bead
5062427,144.00,144,5062426,Mini Oval Bead,/Mini-Oval-Bead-5062426/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5062426-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1NTY3fGltYWdlL3BuZ3xpbWFnZXMvaGU0L2hjMy84OTI3ODE3NDAwMzUwLnBuZ3w0YTRhNDFjZWU0MmI4ZjEwNWYwODk3MTgzYzQzNmMxZjlmYzY2OTM5N2I1ZjI1NTBjZDgzYTZmMzJhZGNhMGY0,/medias/5062426-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzE4MnxpbWFnZS9wbmd8aW1hZ2VzL2gzNS9oMWUvODkyNzgxNzQ2NTg4Ni5wbmd8YTc1NGJkYzYyNmQ4OGQ0NjE1OWU1ZDVmYzlmNzAyZTE0YzE5YjM0MTc0MDhkMmQ3ODlmYzg2OTI3NjBlYjM0YQ,/medias/5062426-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmMS9oMmEvODkyMDA0NTI1NjczNC5zdmd8MmYzNGVlNDc1YWM2MDQzMWQ5ZTE0ZDJmZDEwOTdmMDc3Y2Y1ODZmNDVlZDdkMDNhODg1NTg4MTNhNTk0ZjA2OA,8.00x6.00 mm,Crystal Iridescent Green/1 Hole,Beads,Crystal Iridescent Green,Mini Oval Bead
5035105,144.00,144,5035105,Mini Oval Bead,/Mini-Oval-Bead-5035105/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5035105-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNTE2N3xpbWFnZS9wbmd8aW1hZ2VzL2hmZi9oYTYvODkyNzYyMjIzNDE0Mi5wbmd8NjkzMTE2NzE5NWFiN2QwM2M0ZTcyODA4MDkxYTdmZDA2YjM5YTI5MDA5N2MwOGRiZGUxYzQ0NzUwNTAzYjhiMA,/medias/5035105-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3MzUyMXxpbWFnZS9wbmd8aW1hZ2VzL2hlNi9oNzYvODkyNzYyMjI5OTY3OC5wbmd8MDA4MTQwOGQyMWVhYzI1YmFhYjhjNTg0OTM3ZWZmMThmMjg2YWE3MjRlYzI2ZWE2ODM3Njk4NzMyMDY4ZjNkYQ,/medias/5035105-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzOC9oZTQvODkyMDAwODA5NzgyMi5zdmd8N2VhZDJhNGE5NmRmYTY4MGJiMjA4MWEyOGNjNTliZTg4NDhhNjQzMjkyZTM2ZDVjNDRkNzVlMGEyYzg3ODZkYQ,10.00x8.00 mm,Crystal Lilac Shadow/1 Hole,Beads,Crystal Lilac Shadow,Mini Oval Bead
5109358,144.00,144,5109357,Mini Oval Bead,/Mini-Oval-Bead-5109357/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5109357-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDM3MXxpbWFnZS9wbmd8aW1hZ2VzL2gzMC9oOGQvODkyODM4ODgwODczNC5wbmd8MWE3NGIzOWY5YWNiZjQxM2Q2OTUwZmFiYWVjMTY2ZTdkODc4YTIyYjk0YmJkZjExYTBmYmFkZTY3NzNmNDJhZQ,/medias/5109357-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2ODI3NXxpbWFnZS9wbmd8aW1hZ2VzL2hlMy9oOTkvODkyODM4ODg3NDI3MC5wbmd8MTQ3NDYzM2VkNjQyN2I5Zjc5MzI5ZjE0MGQyZjk1OWI4Njk2ODkzOWY4ZDA0ODI4ODMxZTNmZTU4YmNmYzE0NA,/medias/5109357-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2Yy9oNTQvODkyMDIwNzA2NTExOC5zdmd8OTg4NTA5ZTcwYTliYzk4YzFjMGY2ZGNkYWQzYWQ3MWZlYzM1YjYyMGVhMjA0OTNlZWMwZDkwYjJkOWViZDg3OQ,8.00x6.00 mm,Crystal Paradise Shine/1 Hole,Beads,Crystal Paradise Shine,Mini Oval Bead
1143391,144.00,144,1143377,Mini Oval Bead,/Mini-Oval-Bead-1143377/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1143377-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDUyNnxpbWFnZS9wbmd8aW1hZ2VzL2hlOC9oMjkvODkyNzEyMzYwMzQ4Ni5wbmd8ZDlhMjUzMmM2ODVkZjZkNThjMTYyZTE5OWFlYTRmOGJhNDI2MjQzNjJhZTAyZjQ1ZTNkYTNhNmRkYzNkNDE1OQ,/medias/1143377-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2NzQ1NXxpbWFnZS9wbmd8aW1hZ2VzL2g0MS9oMTQvODkyNzEyMzY2OTAyMi5wbmd8ODRlZmFjMmU5NDhkODU5NDk2NjAwYzYxYzk2ZmI0N2YxNDlhMjcyMTY0MDkzZGViM2Q2ZTNhZmZjMGVkODAwNw,/medias/1143377-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hiOS9oYzIvODkxOTc1MTMyNzc3NC5zdmd8ODJjNDAzMzU5ZWFhZjMxMjgyMmI1YTBiMDM3ZTJhZTYyYzRmZDhhZjliMTRkMDBmY2EwZTRjZDM5MzEyMDliYQ,8.00x6.00 mm,Crystal Red Magma/1 Hole,Beads,Crystal Red Magma,Mini Oval Bead
5043036,144.00,144,5043035,Mini Oval Bead,/Mini-Oval-Bead-5043035/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5043035-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzMTEwMnxpbWFnZS9wbmd8aW1hZ2VzL2gzYS9oNzEvODkyNzcyNjk2MDY3MC5wbmd8NWExNTZlMjFiMTY1MDk3Yjc5YWY1OTM0Y2NhZjIwM2ZhZGQ0MDE1YTg3MDE3ZjFkN2JmYjliMTZjMjhkOWIzNQ,/medias/5043035-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w1NjE5M3xpbWFnZS9wbmd8aW1hZ2VzL2g2Mi9oMDkvODkyNzcyNzAyNjIwNi5wbmd8MjQ5ZjhjOGVmMzQ3YTExNjBlNDY3NDk5N2UxZDNlMjc2Mzg4YjY3ZWFjN2U2YmY2NzE1MWYxNGQwNDQyNTEwNA,/medias/5043035-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2My9oNmYvODkyMDAxNzk5Mzc1OC5zdmd8YjdlZmM4MWVmYTE3Nzk5NzJiZGM3NGE4NzZlMjhiNDc0NzI1ZmE1NjdiOGJjN2JmYTIxNGI4NGNjNGE5NDJjNg,8.00x6.00 mm,Crystal Rose Gold 2x/1 Hole,Beads,Crystal Rose Gold 2x,Mini Oval Bead
1143389,144.00,144,1143389,Mini Oval Bead,/Mini-Oval-Bead-1143389/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1143389-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4MjE4fGltYWdlL3BuZ3xpbWFnZXMvaGU5L2hlMS84OTI3MTI2NTUyNjA2LnBuZ3w4ZGQwODc2ZmNlNWNlZmEwM2I4ZGU5MTVhZDZmNzRiMWM3NGI4YmFkZDcxYTZiMmJiYjAyYmRkZWYzODViZjdk,/medias/1143389-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2NzA4M3xpbWFnZS9wbmd8aW1hZ2VzL2hiNC9oYzAvODkyNzEyNjYxODE0Mi5wbmd8OTdmYzljOGY0NzBlYjQxNTBkOTA2ZGM2NTY4NGRiOTMwM2IxMDc5ZDY0OTM4NGE1NjcyYjlhMDE4OTA4NWVlYQ,/medias/1143389-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5Ny9oODAvODkxOTc1MTUyNDM4Mi5zdmd8OGUwNTI1NmI1NzRmNWE2M2MwZTYzNDU4MDBlY2MwMDY4YTA0NGI1NTA2NjAyMjJlM2UyOTkzMWQ3OTM4YzEzNA,10.00x8.00 mm,Crystal Silver Shade/1 Hole,Beads,Crystal Silver Shade,Mini Oval Bead
1186694,144.00,144,1186693,Mini Oval Bead,/Mini-Oval-Bead-1186693/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1186693-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NTgyfGltYWdlL3BuZ3xpbWFnZXMvaDgxL2hmMC84OTI3NDA3NjY5Mjc4LnBuZ3xmMzZiYmY3MTY5NmI3ZjY3OWM2ZjliNTMxYTE1NGJiNDI1MDExMmQ3NzMyNGQyNWZhYjYyMWIzYjE3MmE4N2Uw,/medias/1186693-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzkxMXxpbWFnZS9wbmd8aW1hZ2VzL2g3MS9oNDkvODkyNzQwNzczNDgxNC5wbmd8MzJmNmY4MWM2OWMwZjNhZmE1ZDIxMmVmZjZhZTNkM2U0ZTYxZTdmY2M4MmExOGQwOTVlOTQwNDE5MWU4NWFmYQ,/medias/1186693-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzNy9oNWIvODkxOTg4MzM4MjgxNC5zdmd8OTMwZGY5ZGQyNjY5OWE2ZDNlYmYyNjMxMzIyMmQxMjRjMDllMzRjYjJhNzI0ZmM0YzMwNjQwNzNhMjMyNWY5OQ,8.00x6.00 mm,Light Silk/1 Hole,Beads,Light Silk,Mini Oval Bead
1142932,144.00,144,1142932,Mini Oval Bead,/Mini-Oval-Bead-1142932/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1142932-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzMDczNnxpbWFnZS9wbmd8aW1hZ2VzL2g3Yy9oNzcvODkyNzEwNDk1ODQ5NC5wbmd8M2UwNTVjMmMwN2IxZjRmNGQ1ZTNlN2Q3MGRlNzM4NDAwYTIwMzAxNjc5OWEwY2ZmMDZhM2MwMTU0ZTNkNDc5Zg,/medias/1142932-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w1NTA5OXxpbWFnZS9wbmd8aW1hZ2VzL2hhNC9oMDAvODkyNzEwNTAyNDAzMC5wbmd8NWU4Y2RiNTc0NTk0ZTJhMWQ3N2E3NjVjZmQ2YTE2NDUxZDI5ODM4YTg2N2JhYTc4YzViOGQwMTA0Nzk0NmM3Yw,/medias/1142932-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gyZS9oMzYvODkxOTc0ODgzNzQwNi5zdmd8MTQ1ZjA3MDM2MWExODRjMmQyNTI4ZTQ5NGUwMTliODQ5YjEyM2NkYjg5NzkzMTJkYThlNmYzMDdkMzRkMTFjZQ,10.00x8.00 mm,Siam/1 Hole,Beads,Siam,Mini Oval Bead
1186474,144.00,144,1186464,Mini Oval Bead,/Mini-Oval-Bead-1186464/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1186464-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDE3N3xpbWFnZS9wbmd8aW1hZ2VzL2gzMy9oMWUvODkyNzM1NzUzNDIzOC5wbmd8ZDU1NzFlZmM0MjM1NTlmZDA3Mzc2MjM0MGZhOWQwNTU0NjM4NjhiN2NlYWZjOWZkZjU1MTMyNDYzYTUzYzYwNA,/medias/1186464-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2NDg1MnxpbWFnZS9wbmd8aW1hZ2VzL2hmZS9oZmQvODkyNzM1NzU5OTc3NC5wbmd8MzQ4YTU0ZjAwZDljYTA3Y2UzOGNjMjM5NzQxMjdkOTkwY2MzNjMzNjhmMDk0NGU1MDFlYTg2NjBlYmRjYzBjMg,/medias/1186464-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gxNC9oNTMvODkxOTg3NjE3Mzg1NC5zdmd8MDMyZDQ3NzY4MGE0NDA3YzUzNDdhMmMxMTE0ODljOTYyNTRlYmViZGQ0NTI2NmJiZmY5MDdhYWIzYWJiMDBjZg,8.00x6.00 mm,Smoked Topaz/1 Hole,Beads,Smoked Topaz,Mini Oval Bead
1186475,144.00,144,1186475,Mini Oval Bead,/Mini-Oval-Bead-1186475/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1186475-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NjE5fGltYWdlL3BuZ3xpbWFnZXMvaDExL2hiZC84OTI3MzY1Mzk4NTU4LnBuZ3xmMDQ5OGYwZTlhOTVjYmExOTIzNTAwYTk2ODZmMmUxZjI1MDNmZDFlMzYwZmNiMWZlNDNkMWU5ZjFjOWNiMGQy,/medias/1186475-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w3MjgzM3xpbWFnZS9wbmd8aW1hZ2VzL2gxNC9oNmYvODkyNzM2NTQ2NDA5NC5wbmd8MjVjZGIxYzJiZTFhNDgxOTVlYjY1ZjZiN2JlYjU3ZGExOTUxNzEyYzEyNTA0ZjRkOGVhMzIxYzU1NGIzNjNkMg,/medias/1186475-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhMC9oNmIvODkxOTg3NjgyOTIxNC5zdmd8YWNjNDAyMDUyYjdmN2MzODgxYmVmNTNlNGE1OWZmNTg3YTNkNGJlOTljNDU2NmMxYTk3ZjUwNDJlNDFkMWRmMQ,10.00x8.00 mm,Sunflower/1 Hole,Beads,Sunflower,Mini Oval Bead
5050467,144.00,144,5050466,Mini Oval Bead,/Mini-Oval-Bead-5050466/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5050466-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2ODk3fGltYWdlL3BuZ3xpbWFnZXMvaDk3L2g2Ni84OTI3NzQ2NDkwMzk4LnBuZ3wxNmVhYzFiODY4ZTYzMGNmMWY2YjMyNzlmNTI2ZDljMzdjZjhhMDI4MDU1MDhjZWJjMDkzOTM5NzUzYmJiNDE4,/medias/5050466-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w1OTk5MHxpbWFnZS9wbmd8aW1hZ2VzL2hiMi9oMjEvODkyNzc0NjU1NTkzNC5wbmd8NzNlNjU1NDczN2UzM2FhZTJmYmVjODBlY2RlNTVlOTk4YmExMzE1NGY0ZjE4YzNiMTc0ODc5ZjAzMTNkZTg0NQ,/medias/5050466-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hkZS9oYmQvODkyMDAyNTY2MTQ3MC5zdmd8YTUwOGM0MjEwNjJmM2I0ZGU0YTVlZDU2NDA2MmNiZDMxNzk5MDllNWU2OTZhMGE3ZmIwNWZkYjVlN2Y3ZmIzYw,8.00x6.00 mm,Tangerine/1 Hole,Beads,Tangerine,Mini Oval Bead
1186476,144.00,144,1186476,Mini Oval Bead,/Mini-Oval-Bead-1186476/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/1186476-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNDA1MHxpbWFnZS9wbmd8aW1hZ2VzL2g3YS9oNWMvODkyNzM2NjM4MTU5OC5wbmd8YjJiNmQzMTY4MTQ1Y2IzMDBlOTdlNjI2YTJhZjdiMGEwMzIwNzA4ZTZkYmM1Y2YxYjc3YzljMWQzYTkwYzI4Yw,/medias/1186476-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2NTk3MXxpbWFnZS9wbmd8aW1hZ2VzL2g2NS9oMGMvODkyNzM2NjQ0NzEzNC5wbmd8MjRlNmVmMWNhMzIwODdhMmEzYTQwNjVmN2I4N2ViMjVmMGYxY2E4ZmIxM2RiZmUxZTU3Y2NmOGQxZGNlZjBkZA,/medias/1186476-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzExfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3OS9oNDAvODkxOTg3Njg5NDc1MC5zdmd8OTMxZTI2MzE4MjRiNzAxZTlkNDljZDgyOGJhMWI0MGZjZjIwMDMwMjY5NGE0MDI3NGVhNmI1NGE1N2E2MmIyNw,10.00x8.00 mm,Tanzanite/1 Hole,Beads,Tanzanite,Mini Oval Bead
