mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
5067724,96.00,96,5067724,Mini Drop Bead,/Mini-Drop-Bead-5067724/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5067724-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MzA4fGltYWdlL3BuZ3xpbWFnZXMvaDBjL2hjOS84OTI3OTA3NjEwNjU0LnBuZ3xiN2Y0NDQ4OGQyZWVjMmY5NzUyYmI0NzA0ZTdhOTAxYWExZGY1ZjMzNDI5NzQ2N2RiMmRkNGM5MmVkYmI4OTky,/medias/5067724-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTQyOHxpbWFnZS9wbmd8aW1hZ2VzL2gwNy9oOTcvODkyNzkwNzY3NjE5MC5wbmd8NGQ5MmYwMjBlNzZjZTBiZmIwZjk3MTFhYTY1MmU0OWE0OWZhMTBiMDE2MWM0MDY1ZTlkYzI2ZDQyNDdlNjE5Yg,/medias/5067724-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hkZi9oZWQvODkyMDA2Nzk5NzcyNi5zdmd8MDZlZTBlZDg2YWQ3ZTQwNzgxNzcxOWEwOTc5OGE5ZGY5ZDVmMmU3NTgxMWI4YTUxY2FiYmI5NjM0NzZlZGJmMA,12.00x8.00 mm,Crystal Silver Shade/1 Hole,Beads,Crystal Silver Shade,Mini Drop Bead
5078542,96.00,96,5078542,Mini Drop Bead,/Mini-Drop-Bead-5078542/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5078542-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzMTE1NHxpbWFnZS9wbmd8aW1hZ2VzL2g4OC9oYzUvODkyODA3NjU5NTIzMC5wbmd8NTRlNTE3OGI3MmJiZTBmZDU3ZDgwNWY4MzczZjdlMDEzMDcyNWI3ZjIxMDEwNzQ5YWIwNDJiYWU0OTRkZDc3OA,/medias/5078542-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w2MDM2NHxpbWFnZS9wbmd8aW1hZ2VzL2g2Ni9oYmUvODkyODA3NjY2MDc2Ni5wbmd8N2NlNWE2MjI2Y2ZiZTllNzBiMjIzMTBmZGJkNTI4ZmE1NDE3NGQ4MTVhZTZiNGQ3NTA0MDg4Njc4MTU5NTRkMg,/medias/5078542-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1NS9oZjkvODkyMDA4MTQ5ODE0Mi5zdmd8N2RmM2VmZGUyYmRlYjRkOWY0NmRmNWNiMmQyODM1MTliY2FmOGZiYzc2OTFkMjU3MGI1ZDExNGJhMzg4NjBjMg,12.00x8.00 mm,Indicolite/1 Hole,Beads,Indicolite,Mini Drop Bead
5037951,96.00,96,5037951,Mini Drop Bead,/Mini-Drop-Bead-5037951/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5037951-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyNTU4MXxpbWFnZS9wbmd8aW1hZ2VzL2g4Zi9oZjEvODkyNzcwMTk5MTQ1NC5wbmd8MzE0ZDNiMWI5Y2UyYzQxMzY4ZjNlNjY4NTZkMTIwMTFiMzZhMWE1ODA0ZmY2ZGZiMzJlODM5NzEzODZhMGNmOA,/medias/5037951-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wzNzUxMnxpbWFnZS9wbmd8aW1hZ2VzL2hlYy9oOTUvODkyNzcwMjA1Njk5MC5wbmd8NzI0NGE1ZjIwZjgyMDRhMDMzNWUzMGIwNGM4ZjYwYjI4MjcwOTQ1Y2MxYWQ3ZmNjMWJlOWFmMGNmODMwZTU4Ng,/medias/5037951-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2Yi9oMmQvODkyMDAxMzE0NDA5NC5zdmd8NmRlNTViNDkzNWRjZDdkYmJmM2IwMTYzYzRhYmQxZjQ0ZDUyODE0YjYyZGFiNDZlYzM2ZjY2ZWQ1NGQ2NDEyMg,12.00x8.00 mm,Jet/1 Hole,Beads,Jet,Mini Drop Bead
5078544,96.00,96,5078535,Mini Drop Bead,/Mini-Drop-Bead-5078535/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5078535-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wyOTIzMHxpbWFnZS9wbmd8aW1hZ2VzL2g4ZC9oODQvODkyODA3NTYxMjE5MC5wbmd8Y2ZmMjM3ZDI4NDA5ZTk2YzQwMTQ1MDk2MzE1NmYwY2FlOGVlZGE0YzgwMzBhYjc2OTI1Y2NlYTgyMzlhMTBjNg,/medias/5078535-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w1NDI2MnxpbWFnZS9wbmd8aW1hZ2VzL2gwMy9oZTEvODkyODA3NTY3NzcyNi5wbmd8OWJkOWExNTM3ZjFmNTUwY2RkZTQ3OTM5YmMzMDNhYzcwZTgzMTZlZDdiMTIyYmNhMmZlZWUxMGJhOGJjYWYyZg,/medias/5078535-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0MjA5fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1MC9oYzcvODkyMDA4MTQzMjYwNi5zdmd8OTI5NTUzMmEzNjkxYjg2MWZiNTYyMTZmMDI3NzhkZjRjNzdkOTliY2EzODMwZTdkZmQxYTkzM2FkOWNhMThkMw,10.00x6.00 mm,Light Silk/1 Hole,Beads,Light Silk,Mini Drop Bead
5067725,96.00,96,5067725,Mini Drop Bead,/Mini-Drop-Bead-5067725/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5067725-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MjA5fGltYWdlL3BuZ3xpbWFnZXMvaDg4L2gzNC84OTI3OTA4NTkzNjk0LnBuZ3wzZGZhZjg0NGQzZWM3NDk0YzUyOWZmMDI3MjU5YzBmN2E5YmQyOTc0OTViYmYwZmNhOTBlZTgyYmExOGQxODJk,/medias/5067725-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTIxOHxpbWFnZS9wbmd8aW1hZ2VzL2g1OC9oMzQvODkyNzkwODY1OTIzMC5wbmd8NmYzMGUzNDlkZjk4MzY4YThhM2Q4OTk0OGZiMDMwNjA0ZGM1MjYzNDY3MTQxNjdiMjY4YjgwNDcyMWUyNTA4Yw,/medias/5067725-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1My9oNTIvODkyMDA2ODA2MzI2Mi5zdmd8ZGVlMzkxYTE2ZWE1ZTJlYTJiNDc4MGQ3NjI4NGEyNTMxNTY2M2U3ZDVmMzEwMzExYTFiMmZkZDhmM2M3OWEzNQ,12.00x8.00 mm,Light Turquoise/1 Hole,Beads,Light Turquoise,Mini Drop Bead
5037952,96.00,96,5037952,Mini Drop Bead,/Mini-Drop-Bead-5037952/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5037952-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzMDYzNnxpbWFnZS9wbmd8aW1hZ2VzL2gxNi9oNjQvODkyNzcwMjk3NDQ5NC5wbmd8OGZlYWM2ZmY4Mzg1M2E0ODg5YWVkYTZhYzJhNzI1MWYzNjg1ZWZhMGY1NzBiMzlmOWVjZjI3ZjdiNmIxZDlhZg,/medias/5037952-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w1ODkzOXxpbWFnZS9wbmd8aW1hZ2VzL2gwYi9oMTQvODkyNzcwMzA0MDAzMC5wbmd8MzJjNmQyMWM5OTRhYjhiNjNiYjAwZDU1Y2UyM2M0NjM3MjFkZmExNTYzMzJlOTU2Y2ZhOTg0YmE1MmY0NzE4YQ,/medias/5037952-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1MC9oNzIvODkyMDAxMzIwOTYzMC5zdmd8NjA0YjYxYzc2MzQ2NmQ1YTFlYTc3MjNhNGNiNTNlYzAwYTM5MWZlYWY2MjA2Mzg1ZTVkMjYzNWU3ZWJmYzlhMg,12.00x8.00 mm,Rose/1 Hole,Beads,Rose,Mini Drop Bead
5103574,96.00,96,5103574,Mini Drop Bead,/Mini-Drop-Bead-5103574/p,2 sizes & 16 colors/effects,16 colors/effects,/medias/5103574-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1NzgwfGltYWdlL3BuZ3xpbWFnZXMvaGE3L2gwOS84OTgwMDA4OTI3MjYyLnBuZ3w0YWZkNWE5OGE1NWJlYjBiOTY0YTlhOTVkOTE2Yzg0NDllMzJmNjYzYjYyNDdkOGI0ZGI3MjhhYWY3NTQ2NzBl,/medias/5103574-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNDg4NnxpbWFnZS9wbmd8aW1hZ2VzL2gxYy9oOWMvODk4MDAwOTA1ODMzNC5wbmd8NGY0NDY1YWZlY2QxNThmNjQyYjI3YzhlZDI2ODMzZjllNzY1ZTUyNmI0ZDcyMzEyYzM2ZTk1MTg2MTAwYTk1ZQ,/medias/5103574-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzOTQ3fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmOS9oMTkvODk4MDAwOTU0OTg1NC5zdmd8NmVhMTYwODQzYzllNjEyNzdiNTg5MmQyZGRjZjljYzdjMTFjZTMwMWMwZWIxYTczNzNkOWZhYmMzZTZlMTk2Mg,12.00x8.00 mm,Smoky Mauve/1 Hole,Beads,Smoky Mauve,Mini Drop Bead
910568,216.00,216,920137,Modular Bead,/Modular-Bead-920137/p,2 sizes & 1 colors/effects,1 colors/effects,/medias/920137-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1NzM1fGltYWdlL3BuZ3xpbWFnZXMvaDYyL2hkOC84OTI5NDU4NDg3MzI2LnBuZ3xkYzBiZTU4NjRlNGE3YzhiMDdjM2ViMmE0MDA3YTllMWQ5N2EwNDE3YjU1NWU3OGZhOTE4MTg5NWE5NmIxMTE2,/medias/920137-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTkxMnxpbWFnZS9wbmd8aW1hZ2VzL2gwMS9oNWEvODkyOTQ1ODU1Mjg2Mi5wbmd8N2U0OTNmZGM1NzY2NDVlYjRmZjVmMGFmYmVjMDcyNDk0MTZhNzU1OTg1NTM4OTNmODU1NmFkMGE2MDJjZDZkMg,/medias/920137-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxNDEzM3xpbWFnZS9zdmcreG1sfGltYWdlcy9oODMvaGM2Lzg5MjA3OTM3NDMzOTAuc3ZnfDlkMDYzNjUyZWIwYmQzYWE0MDA0YzY0MmJmOTMwZDExYjRhYTY4ZDYyNzY5ZmNlMWI1NGE4NGYxOTI1M2QyMDc,15.00x7.00 mm,Jet/1 Hole,Beads,Jet,Modular Bead
920135,72.00,72,5478240,Round Stones Color Chart 2015,/Round-Stones-Color-Chart-2015-5478240/p,1 variants,1 variants,/medias/5478240-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MTAyfGltYWdlL3BuZ3xpbWFnZXMvaDI2L2hiYy84OTQ2MzcyOTAyOTQyLnBuZ3xkNjUwZWM3ZWVlNzY1Y2VmZTZkY2MyNDljMzRjYWQ1YWNmMjAxNmFmMGEyYzYwMjhmNDFlYTE1Y2IzM2JmMjUz,/medias/5478240-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNDAyM3xpbWFnZS9wbmd8aW1hZ2VzL2g3YS9oZjAvODk0NjM3Mjk2ODQ3OC5wbmd8OWMxM2Y4NjI3MTE2ODFiYTIzZjIyY2UyNWY1Nzk4MDQyNTI4MjUxZmIwMmUyYWE5MWNmMGVhNTc0ZWM0YTM5Nw,,Round Stones/Tools & Supplies,multi-color,Round Stones Color Chart 2015,,
1100728,288.00,288,1100728,Square Bead (Two Holes),/Square-Bead-Two-Holes-1100728/p,2 sizes & 3 colors/effects,3 colors/effects,/medias/1100728-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4MTQ2fGltYWdlL3BuZ3xpbWFnZXMvaDYyL2hlOS84OTI2ODc3OTc0NTU4LnBuZ3w1YzJjMDg2ZGI0OTBkYjNiZjljODU5ZTI5YmJkMDUxMjAzY2IyN2U5NGU3M2VjZTIwMzBlNjBmMDRjZTU1NDNj,/medias/1100728-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyMDg2N3xpbWFnZS9wbmd8aW1hZ2VzL2hkMC9oNTYvODkyNjg3ODA0MDA5NC5wbmd8OTE2NzBlNzM1YzRmMTFlNjljNWFmMGQwNGQ2OTA1MGM4MTE3OTkyYjhmNjIwMWJhZGFkYTJmNzI1YTNjZmI2ZA,/medias/1100728-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2MDAyfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1Ny9oNzYvODkxOTY4MDE1NTY3OC5zdmd8NGFlM2M0ZGFmMDE2Y2VjYmRlM2IyNzM0MzIwYTVlZjAzYzVkNDFlMmVjNDZmYjczZTA0N2Q2ODM2MzlmNGZjMw,8.00x8.00 mm,Crystal Copper/1 Hole,Beads,Crystal Copper,Square Bead (Two Holes)
1100732,288.00,288,1100732,Square Bead (Two Holes),/Square-Bead-Two-Holes-1100732/p,2 sizes & 3 colors/effects,3 colors/effects,/medias/1100732-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2NTc5fGltYWdlL3BuZ3xpbWFnZXMvaDhkL2hhYi84OTI2ODc4NTY0MzgyLnBuZ3wwMzExN2FkMzgwNWEyODg4YzA3NGI0NDk3Njk5NzM5ZGRlMGJmYjNhMDc0ODVjNTNhOWY5NjhjYjNjYmU4MTNl,/medias/1100732-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTA4MnxpbWFnZS9wbmd8aW1hZ2VzL2g1OC9oNjQvODkyNjg3ODYyOTkxOC5wbmd8MWE3NWQ1YjcyYjkyMzYyOTFjNjY5ZTM0NzYwZDNkOTlkZTZmODdmMTc1M2EzNWRjYWRkMjExMjA2NjNjNDg2Yw,/medias/1100732-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2MDAyfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3YS9oZmQvODkxOTY4MDIyMTIxNC5zdmd8OWU4Njk5ZjNiZjE3N2QyZmYwMDljMGRmMTdlNjY3NGM0ZjdlNThmMTAyYTIwMDgyOGJhM2RhOTgwZWFmZDg3OA,8.00x8.00 mm,Jet/1 Hole,Beads,Jet,Square Bead (Two Holes)
1063886,144.00,144,1063886,Square Bead (Two Holes),/Square-Bead-Two-Holes-1063886/p,2 sizes & 3 colors/effects,3 colors/effects,/medias/1063886-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NzczfGltYWdlL3BuZ3xpbWFnZXMvaDJiL2g0My84OTI2Nzc1NDc2MjU0LnBuZ3xmNzRmNWUyYWFmMGIxYWM3ZGYxMzgyMWYxNGJhNzZjYjEyMzFjZmI5ODk3Yjg0MGQyOWU5ZjRhY2VkZjZiODU5,/medias/1063886-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTc4MHxpbWFnZS9wbmd8aW1hZ2VzL2gzNS9oM2IvODkyNjc3NTU0MTc5MC5wbmd8ZDEwYzNjYjhmZWNmZTVjZGJiNTc0OTg5NTc2MzdkNGJkM2Y5ZGQzYTFhM2RjN2Q0YmQ0YzQ0NmMzMmU1NmFmZA,/medias/1063886-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2MDAyfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g1ZS9oZTYvODkxOTYzNjYzOTc3NC5zdmd8NWMxMzc3OTJjZGMyYTYyZGQ0YTg1ZDRkNWZlNWI0YTQ2ZDEzZGY3YTFmNjYxODE3MWMxY2UyNTgzODA4MTFjYQ,14.00x14.00 mm,Rosaline/1 Hole,Beads,Rosaline,Square Bead (Two Holes)
1081415,144.00,144,1081415,Keystone Bead (two holes),/Keystone-Bead-two-holes-1081415/p,2 sizes & 3 colors/effects,3 colors/effects,/medias/1081415-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0NDQzfGltYWdlL3BuZ3xpbWFnZXMvaGM5L2hiYS84OTI2ODM1MDQ4NDc4LnBuZ3w4Yjk1ODkzZDUwYzI5NmNiOTM1Y2ZkZmM0NGQzZTljMjk0ZmZiMmU4NzIwZWQ2ZDkxODc1ZjU4NTA5MmIwNWFl,/medias/1081415-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w5NTYxfGltYWdlL3BuZ3xpbWFnZXMvaDliL2gyZS84OTI2ODM1MTE0MDE0LnBuZ3wyOGIxOTE3NTZjNmY5ZDgxMjc4MTcyZTAyOGM0ZGZmNWRmNDIxODdlYjJiMTFiNmVjMzE5ODIzYzMxMTgxNWJk,/medias/1081415-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1NTY4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhMS9oZTMvODkxOTY2MTg3MTEzNC5zdmd8MzBmZDVjMjBjYWFmYTk2NWFmMTY3MWU4ZjM3MDJiNDkzNjcwMTU5NjlkNTVkZGY2M2RlYTMzYmY5MThjOWYyNQ,13.00x7.00 mm,Crystal Red Magma/1 Hole,Beads,Crystal Red Magma,Keystone Bead (two holes)
910575,144.00,144,910575,Graphic Bead,/Graphic-Bead-910575/p,1 sizes & 1 colors/effects,1 colors/effects,/medias/910575-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5NDYxfGltYWdlL3BuZ3xpbWFnZXMvaDIyL2g0MS84OTI5NDQ2NDI4NzAyLnBuZ3w4Nzg4M2NiMmJmNGZkMzY5NjdiOThjMDc4MWYyMWQ2ODVmMWIwOWE3YTJmYjQyOTU2MThlNmE0ZmVkMDFjN2Vj,/medias/910575-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNTMyOHxpbWFnZS9wbmd8aW1hZ2VzL2g0MC9oZTgvODkyOTQ0NjQ5NDIzOC5wbmd8NGRiODc2NGZhMjA0ZTQwMmRjODMzNWQwNzNmZWQxYmJlMDcwMDQ0YmYyNWY2NWU5YzA4Nzk1Yjc4NDY1MGNjNA,/medias/910575-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NTEyfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gzMy9oYWMvODkyMDc4NTgxMzUzNC5zdmd8OWE0MWU1OTUzYzU4Y2Q1OGE3OWI4ODA1OWFlZDgxODMzNTRjM2I5MjgwNTc2MTA2MDI1N2NiODg5NmE3NzFjYg,12.00 mm,Aquamarine/1 Hole,Beads,Aquamarine,Graphic Bead
868091,144.00,144,868091,Cosmic Bead,/Cosmic-Bead-868091/p,2 sizes & 4 colors/effects,4 colors/effects,/medias/868091-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1OTgxfGltYWdlL3BuZ3xpbWFnZXMvaDMxL2hiNS84OTI5NDA2MzIwNjcwLnBuZ3w2MjhhM2Y3Y2Y3NGEwZDY2YjNkNmZhNzg4NjhmNjgxMmE0YTFmM2ExNDE0YjM2YjFlZDM2MDI5MGVhMjRjODRh,/medias/868091-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTAxNnxpbWFnZS9wbmd8aW1hZ2VzL2hkYS9oYTEvODkyOTQwNjM4NjIwNi5wbmd8YWJmZmM5OWY5YzRhOWZmNjVlN2FkNzJiM2ZiZTEyNzQ4YzM4N2RkZDY4MmQ2N2NlMDAwYjc4M2I4OWE2NjM4NQ,/medias/868091-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2MTgzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hkZi9oMmIvODkyMDc2MDg0NDMxOC5zdmd8ODM0MTMyZmE5YWVlY2NkNTYwNzg1NDdkMWZjODYwNGQ4YTg3YWY4Mzc5ZjBkNjZmZGJiMWE0YWQyMGQ5OGE4NQ,12.00 mm,Jet/1 Hole,Beads,Jet,Cosmic Bead
1156951,36.00,36,1156951,Wave Bead,/Wave-Bead-1156951/p,1 variants,1 variants,/medias/1156951-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzOTk5fGltYWdlL3BuZ3xpbWFnZXMvaDQ1L2g0Mi84OTI3MjIzNDgwMzUwLnBuZ3w5MzM2OTI3NzhkZGIzYWQwZjE2MTNhNjc5YjU1MmJmOWQ5Yjg2ODYxZjM1Njg0MjA2NDNjN2EzNjBkZGVkYjc1,/medias/1156951-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4ODM2fGltYWdlL3BuZ3xpbWFnZXMvaDliL2g0Yy84OTI3MjIzNTQ1ODg2LnBuZ3wxYTg3Y2IwYTRlNjIwZGIyYjkxMzFiYTI4NThmNGYxMmMzY2VmMjAwNTAyZDcyNDc2YzY5NGY1Njk2MjgzZTE0,/medias/1156951-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w2NDc1fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3OC9oZDkvODkxOTc4OTg2Mjk0Mi5zdmd8YjJmMmZjNzU3ZjJiZjBmOTY2MDIyMTRlZTM1OWI2MTRkYTE1M2I2NTNkMjIzZmUxM2ViZTkwNzc2M2QwMTE2Mw,28.00 mm,Crystal Luminous Green/1 Hole,Beads,Crystal Luminous Green,Wave Bead
1156827,48.00,48,1156827,Column Bead (two holes),/Column-Bead-two-holes-1156827/p,1 sizes & 4 colors/effects,4 colors/effects,/medias/1156827-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0MTE5fGltYWdlL3BuZ3xpbWFnZXMvaDc2L2gyNi84OTI3MjE3MjIxNjYyLnBuZ3wwYWYyNzc1M2ViOGQ3YzdhNzNmYzFmYWZhYzk3YWZhMjNiNGQxY2EzMWJhNGVkZDc3MzdjMjUyODMxZDc2YzVk,/medias/1156827-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w5MzcxfGltYWdlL3BuZ3xpbWFnZXMvaGRlL2gwZC84OTI3MjE3Mjg3MTk4LnBuZ3wwZWE5NDQyOWEzODM4MDM4Yzk5NzAxYmYwMGViNmFhYjMwOWIzZTdjMTY4MzVkOGEyYTA1MDExOGIyMzk5ZTYw,/medias/1156827-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1OTA4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4My9oMjAvODkxOTc4ODIyNDU0Mi5zdmd8MTI4MzRlYjRjYTg1NjA0MTg2ZjA2ZWUwMTE5MjY4Zjg3ZWI4MDc2Zjg3ZGU4ZTk1N2JiNGRjM2IxZmY5YzA4Mg,23.50x5.00 mm,Black Diamond/1 Hole,Beads,Black Diamond,Column Bead (two holes)
1177433,48.00,48,1177433,Column Bead (two holes),/Column-Bead-two-holes-1177433/p,1 sizes & 4 colors/effects,4 colors/effects,/medias/1177433-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wzNjcwfGltYWdlL3BuZ3xpbWFnZXMvaDFjL2hiNC84OTI3MjkzMDQ2ODE0LnBuZ3xiM2ZmODA2NWRiOTc0Y2Q0Y2QxNWY0ZmNlYWYyYWQ2ZjlmOWM0NzMyODhiZTE4ODdjZDdmODE2MGIxYTk3OTRj,/medias/1177433-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4MjQzfGltYWdlL3BuZ3xpbWFnZXMvaDBhL2g3OC84OTI3MjkzMTEyMzUwLnBuZ3wyODJjMGI3MGJjMzQxNzE4YWFlYTg0YTY2N2Q1MjNiNzZjYjRkZTI0NTY0ZmFiZjNhMDQzYWU4MTgxZWM3Nzky,/medias/1177433-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1OTA4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmOS9oMDQvODkxOTg2MjkzNTU4Mi5zdmd8NjExNTA3NTYxMDBjZGFkNjhjMTY3MjY3YzUyYTZkOWZmZmY1MTg2Njk4YWY4ZGU5ZDg1NTFkYWQ5ZDBkNTQ5Mg,23.50x5.00 mm,Crystal Astral Pink/1 Hole,Beads,Crystal Astral Pink,Column Bead (two holes)
1156823,48.00,48,1156823,Column Bead (two holes),/Column-Bead-two-holes-1156823/p,1 sizes & 4 colors/effects,4 colors/effects,/medias/1156823-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0MjUwfGltYWdlL3BuZ3xpbWFnZXMvaDQ3L2gzZi84OTI3MjE2MDQyMDE0LnBuZ3w2MDE3OTBiMjg1ZGFkMDVlYzc0YjZiZmQ4YWRjYzQ2MWI4M2QyNGE4NGRkY2MwMGM4MWRiMDM1MTUxMTlkODY0,/medias/1156823-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMDE0NnxpbWFnZS9wbmd8aW1hZ2VzL2hkOC9oY2IvODkyNzIxNjEwNzU1MC5wbmd8NjAzZWUxNGMwZDQ3MjgxNDE3ZGY1NDQ1NGFkYzFmOGUzOWFkOTI1YTFmYTBkMmJmYTYyYTQwZmJkMjAzYzRhZA,/medias/1156823-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1OTA4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4YS9oZmEvODkxOTc4ODA5MzQ3MC5zdmd8MjRmMDE3ZGM1ZGViMTM0NTVhYmFlZDhhYmI5MDU5ZDNjOGQ4MDZiOTMyZDY2YjNlMTQxMmJjODIwNGNmODQ0Yg,23.50x5.00 mm,Crystal Golden Shadow/1 Hole,Beads,Crystal Golden Shadow,Column Bead (two holes)
